gene_id	product	Chr	Start	End	Strand	Length	batch_1	batch_2	batch_3	chemostat_1	chemostat_2	chemostat_3	batch	chemostat	log2fold
gene_4542	Rab family GTPase YPT7	NC_001145.3	267174	267800	+	627	224.82244244375948	259.6643948841277	213.38069467218068	196.5760526906911	112.70393294709169	105.7002317980684	232.6225106666893	138.32673914528374	-0.7499106555266623
gene_4543	polo kinase CDC5	NC_001145.3	269019	271136	-	2118	38.49086212706101	42.375841928795595	39.973461624749326	40.09829541535305	77.85469052266201	73.07187928369238	40.28005522686865	63.67495507390248	0.6606603393991688
gene_4544	hypothetical protein	NC_001145.3	271347	271577	-	231	25.016845718485683	36.466777671537905	31.67369686540182	18.581815925985726	4.9431549538198105	3.712207771096672	31.0524400851418	9.079059550300736	-1.7740919160649087
gene_4545	Mix17p	NC_001145.3	272193	272663	+	471	777.3546613861937	694.5875920316365	748.3062191920283	932.168039701042	364.31052009652007	425.1454794687557	740.0828242032861	573.8746797554392	-0.36695101486171366
gene_4546	Aim34p	NC_001145.3	273118	273714	+	597	49.09084549280733	48.4879867934117	39.91840790875767	68.30451432089728	34.84924242442966	34.191387365364086	45.83241339832557	45.78171470356367	-0.0015967887571838528
gene_4547	Mvp1p	NC_001145.3	274017	275552	+	1536	45.28195658126291	47.36407646791543	46.95378109539059	73.05702238087748	100.59320331023315	85.77153744797047	46.53327138152298	86.47392104636037	0.8940024619007855
gene_4548	Taf4p	NC_001145.3	276045	277211	+	1167	101.16066404930073	100.40081975891283	91.17790681202302	97.996389131516	108.25509348865386	117.03223446773193	97.57979687341219	107.7612390293006	0.14318394400540368
gene_4549	lysophospholipase	NC_001145.3	277561	279681	-	2121	47.19408483314043	44.04897896958044	43.563653227604995	117.089094696275	224.66639265111039	207.29749711229312	44.935572343441955	183.01766148655952	2.0260529624906423
gene_4550	hypothetical protein	NC_001145.3	279960	280340	+	381	9.750660339094814	6.431935589310621	4.938103920747685	18.50865917037161	6.673259187656744	5.666001334831763	7.04023328305104	10.282639897620038	0.5465153557637856
gene_4551	lysophospholipase	NC_001145.3	280590	282584	-	1995	84.41774705606298	59.882287544841176	57.317483921540685	114.95577551805306	205.63524607890412	179.5536285072548	67.20583950748161	166.71488336807064	1.310724385148871
gene_4552	acireductone dioxygenase (Ni2+-requiring)	NC_001145.3	284102	284641	+	540	199.5093446049233	199.39223657959778	169.5598572194511	266.28774545044547	134.70097249158985	151.22362183309602	189.48714613465737	184.07077992504378	-0.04183936794653549
gene_4553	hypothetical protein	NC_001145.3	285100	286317	+	1218	66.76293678812621	66.39468486404141	66.592777449032	47.324132185884835	60.0593326889107	50.21249458799183	66.58346636706653	52.53198648759579	-0.3419678607168322
gene_4554	hexose transporter HXT2	NC_001145.3	288079	289704	+	1626	199.6616611932462	136.01704380217902	111.59426482319431	759.7117158890788	1057.8351601174395	1107.9963299941699	149.09098993953984	975.181068666896	2.709477035868827
gene_4556	translation initiation factor 3 subunit CLU1	NC_001145.3	291134	294967	+	3834	153.3113737614866	165.06495733514274	168.80742104039507	113.23566700436373	451.3100472837487	403.2629915549227	162.3945840456748	322.6029019476784	0.9902558887094753
gene_4557	dolichol kinase	NC_001145.3	295179	296738	-	1560	31.619849708605226	36.52288040641719	35.51108706255627	31.64268846626993	48.44291854743415	41.22504419481041	34.55127239252623	40.436883736171495	0.2269329380538786
gene_4565	Bud22p	NC_001145.3	298868	300427	+	1560	65.8857119451272	66.17317579012146	73.16623975907821	54.24460879931988	87.74100043030164	96.71278140488698	68.4083758314423	79.56613021150282	0.2179814349042315
gene_4566	C-22 sterol desaturase	NC_001145.3	300869	302485	-	1617	345.3856352766442	314.2773202965266	312.2121548161037	455.2544901866504	874.9384268261065	895.6189696161655	323.9583701297582	741.9372955429741	1.195488825623475
gene_4567	Sok2p	NC_001145.3	303236	305593	-	2358	30.02180626458222	32.801541747808265	30.497014997119717	46.939180052219676	86.99952718722867	77.17484576753608	31.106787669836734	70.37118433566148	1.1777553285736868
gene_4568	Spo20p	NC_001145.3	307489	308682	+	1194	2.592826346451092	1.7958513627189518	1.2255651550934374	7.960300541157203	10.627783150712593	11.332002669663526	1.871414288087827	9.973362120511107	2.4139501892497632
gene_4569	hypothetical protein	NC_001145.3	310208	311752	+	1545	4.942648644380425	6.741043173457103	3.6532380462230454	19.249318051482305	29.164614227536884	24.61779890306214	5.112309954686857	24.34391039402711	2.251513433116117
gene_4570	Stb4p	NC_001145.3	312156	315005	+	2850	33.456739458248485	30.470871700701878	31.687033158818835	38.513258482385154	109.24372447941782	98.27581625587506	31.87154810592307	82.01093307255934	1.363547109132187
gene_4571	polyamine oxidase	NC_001145.3	315377	316903	+	1527	26.085836670110567	22.56784865723858	20.94570995067633	47.586241767234576	71.42858908269626	67.60125730523413	23.199798426008496	62.20536271838832	1.4229266277402735
gene_4572	Mac1p	NC_001145.3	317165	318418	-	1254	28.802289478519704	26.259569567303608	26.672586834022585	36.674636696024464	39.0509241351765	42.39732033305147	27.244815293281963	39.37429372141748	0.5312722821860301
gene_4573	E2 ubiquitin-conjugating protein UBC7	NC_001145.3	318680	319177	+	498	127.64619472022515	116.86943205577208	106.20228720049792	108.35661335153122	52.150284762799004	64.475187603258	116.9059713254984	74.99402857252942	-0.6405010039336988
gene_4574	Mss1p	NC_001145.3	319437	321017	-	1581	13.968134445283516	12.98134248800856	11.767950372382685	23.65920016382623	37.81513539672155	34.777525434484616	12.905809101891586	32.0839536650108	1.3138312315214544
gene_4576	mitochondrial 54S ribosomal protein YmL3	NC_001145.3	321875	323047	+	1173	124.22047560726332	113.20556198903503	122.07739431243107	81.02812315551321	94.16710187026739	84.01312324060889	119.83447730290982	86.40278275546315	-0.4718933715598942
gene_4577	Csi1p	NC_001145.3	323300	324187	+	888	13.0155210832662	9.831246142529475	7.297790966960825	26.240537354939303	19.52546206758825	21.296349844712488	10.048186064252166	22.35411642241335	1.1536052946395376
gene_4578	ubiquitin-protein ligase peroxin 12	NC_001145.3	324236	325435	-	1200	50.56529940848919	48.75608174684618	49.82272516927707	75.1169908807973	87.49384268261065	88.3114690808261	49.71470210820414	83.64076754807802	0.7505337096888433
gene_4579	putative methyltransferase	NC_001145.3	325877	327289	+	1413	95.52610833268896	98.52998145392597	94.83279685687822	189.2110173694852	249.87648291559142	236.21364185557246	96.29629554783105	225.1003807135497	1.225016277086356
gene_4580	Tap42p	NC_001145.3	327482	328582	+	1101	31.117684115773066	32.96914667960838	33.22717518577575	56.53023836883669	64.01385665196655	60.567600475787806	32.43800199371906	60.370565165530344	0.8961603026384362
gene_4581	Far8p	NC_001145.3	328660	330231	-	1572	51.33466289847659	43.84364491043679	46.67639068599863	76.06487626190723	114.43403718092861	116.05533768586439	47.28489949830401	102.18475037623341	1.1117284446080533
gene_4582	Rsf1p	NC_001145.3	330793	331923	+	1131	13.5037880735062	12.458676297331781	11.089994658443077	37.41007503401371	48.69007629512514	47.086424886015685	12.35081967642702	44.39552540505151	1.8458073677250288
gene_4583	Eis1p	NC_001145.3	332212	334743	-	2532	59.58544325306381	57.88884919943895	54.573329362165076	196.28694299540967	471.08266709902796	522.6397782991368	57.34920727155595	396.6697961311914	2.7900930751449198
gene_4584	formin-binding protein HOF1	NC_001145.3	335298	337307	+	2010	27.518530290334255	30.40349553331503	34.11304426578202	25.931340135517395	47.20712980897919	40.24814741294286	30.678356696477106	37.79553911914649	0.3009947148706294
gene_4585	hypothetical protein	NC_001145.3	337313	337603	+	291	0.7092404714003673	2.1052985047485797	2.8734900249024333	2.1072162390293094	0.9886309907639621	0.9768967818675452	1.896009667017127	1.357581337220272	-0.48192844362292364
gene_4586	Arp9p	NC_001145.3;NC_001145.3	337788;337904	337817;339277	+;+	1404	95.40345170099856	96.97981087605997	92.31393701796598	68.35170110381289	81.31489899033589	93.58671170291083	94.89906653167485	81.08443726568653	-0.22696887051995612
gene_4587	Rch1p	NC_001145.3	339418	340722	-	1305	8.698386011312552	6.10294578043209	5.126041975458134	39.47034003588693	46.712814313597214	44.15573454041305	6.642457922400925	43.4462962966324	2.7094438895381487
gene_4588	endopeptidase catalytic subunit	NC_001145.3	341142	341675	+	534	42.901079525661544	30.976274067059162	31.317812630959104	68.3247108065037	30.400402965991834	30.479179594267414	35.065055407893276	43.06809778892099	0.296585555900199
gene_4589	putative tyrosine protein phosphatase MIH1	NC_001145.3	341856	343520	-	1665	14.131137176117589	13.614263664040816	16.196387694416284	34.80323901813003	59.81217494121971	61.93525597040237	14.647262844858227	52.183556643250704	1.832964086577158
gene_4590	stress-responsive transcriptional activator MSN2	NC_001145.3	344403	346517	-	2115	45.37629994682776	48.30166948891076	47.344314548596365	58.27573760617652	112.95109069478268	112.34312991476772	47.00742799477829	94.5233194052423	1.0077815172654578
gene_4591	copper chaperone CCS1	NC_001145.3	347511	348260	-	750	182.99822643072278	168.06808493258387	179.50117487560524	135.72158352339977	80.57342574726292	91.24215942642873	176.85582874630396	102.51238956569715	-0.7867754925264575
gene_4592	chromatin-binding transcription coactivator SUB1	NC_001145.3	348644	349522	-	879	144.40184410030346	113.60708074600613	118.43584397861513	150.68394075133818	104.05341177790702	127.97347842464843	125.48158960830824	127.5702769846312	0.023816507972956636
gene_4593	Yet2p	NC_001145.3	350381	350863	+	483	20.938012177428238	13.952506239544936	6.924932482373565	41.89564708778149	15.076622609150423	11.918140738784052	13.93848363311558	22.963470145238656	0.7202669501020799
gene_4594	D-arabinose 1-dehydrogenase (NAD(P)(+)) ARA2	NC_001145.3	350966	351973	-	1008	33.5791589852293	26.74230362579446	31.31548243656692	66.0041586537618	65.99111863349447	57.441530773811664	30.545648349196895	63.14560268702265	1.0477153615645483
gene_4596	Arg80p	NC_001145.3	352603	353136	+	534	64.93136360640666	62.23936548659109	56.763535393613374	75.21459761052087	31.88334945213778	34.386766721737594	61.31142149553705	47.16157126146541	-0.3785440924609005
gene_4597	transcription factor MCM1	NC_001145.3	353871	354731	+	861	112.1835555389933	95.70305554774336	104.88739198912158	132.11217908353268	107.26646249788989	118.59526931872	104.25800102528608	119.3246369667142	0.19473382928280966
gene_4598	Ioc4p	NC_001145.3	355384	356811	+	1428	72.98769851165335	66.06922072255102	70.85326139134423	69.77940329348633	84.03363421493678	97.68967818675453	69.9700602085162	83.83423856505921	0.26080181862732504
gene_4599	gag-pol fusion protein	NC_001145.3	357359	362627	-	5269	3.4078271046580193	3.837005416796472	2.816909157549306	2.2693867049481526	11.369256393785564	11.527382026037035	3.3539138930012657	8.38867504159025	1.322596880245883
gene_4600	gag protein	NC_001145.3	361305	362627	-	1323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-inf
gene_4602	FG-nucleoporin NUP116	NC_001145.3	363364	366705	-	3342	53.48080617466218	56.69045383444284	56.671465522548395	51.65044256267038	164.1127444668177	178.18597301264026	55.61424184388448	131.31638668070946	1.2395206476572913
gene_4603	Csm3p	NC_001145.3	366981	367934	+	954	33.53280027517146	33.71456803595014	28.048154205336957	53.67106266672293	46.46565656590622	48.84483909337727	31.76517417215285	49.66051944200214	0.6446533769365593
gene_4604	Erb1p	NC_001145.3	368094	370517	-	2424	90.0823175964531	90.6704905224253	95.2092511716435	53.12375592701366	129.26350204238804	131.49030683937158	91.98735309684064	104.62585493625777	0.18573196528617725
gene_4606	gag-pol fusion protein	NC_001145.3	373057	378325	-	5269	8.813345960322463	10.842447124735484	8.609426580115484	7.390054141754241	30.153245218300846	23.05476405207407	9.421739888391144	20.199354470709718	1.1002436267382951
gene_4607	gag protein	NC_001145.3	377003	378325	-	1323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-inf
gene_4609	Far3p	NC_001145.3	379586	380200	+	615	20.47110180134621	19.425229862107017	16.995642220459516	47.85950638497788	31.389033956755796	31.651455732508467	18.96399129463758	36.96666535808071	0.962962196607923
gene_4610	Stb2p	NC_001145.3	380346	382898	-	2553	5.093029989104165	5.099349639145722	4.585428265355469	28.342182223183872	78.349006018044	76.78408705478905	4.925935964535119	61.1584250986723	3.63408118467224
gene_4611	H(+)-transporting V0 sector ATPase subunit a	NC_001145.3	383303	385975	+	2673	83.54391070185652	81.82309979903319	76.87714572516047	66.9862993875041	144.09296690384747	155.3265883169397	80.74805207535006	122.13528486943044	0.5969806746010681
gene_4612	Bub2p	NC_001145.3	386101	387021	-	921	15.014181835931556	9.146390490906901	11.121903980750217	27.630615538151417	22.98567053526212	26.376213110423723	11.760825435862891	25.66416639461242	1.1257659584701878
gene_4613	ADP/ATP carrier protein AAC1	NC_001145.3	387315	388244	-	930	16.200425090277424	12.516339175005266	13.486864471719484	123.2993398701698	75.8774285411341	74.24415542193344	14.067876245667392	91.14030794441244	2.695684593764818
gene_4614	ferroxidase FET3	NC_001145.3	388822	390732	+	1911	218.91703649335767	405.46247964903347	225.23628267016824	86.63735211958809	68.21553836271339	58.2230481993057	283.20526627085314	71.02531289386906	-1.9954429108609477
gene_4615	Sen15p	NC_001145.3	391099	391485	+	387	23.465413425866416	18.205120015868534	20.5265198290511	49.11937388186925	14.33514936607745	16.99800400449529	20.732351090262014	26.817509084147332	0.37129144044152307
gene_4616	SAM complex subunit SAM37	NC_001145.3	391532	392515	-	984	45.51464232471443	36.26665511114531	34.62862102418625	38.94816600339996	40.78102836901344	41.0296648384369	38.803306153348665	40.25295307028343	0.052915010693003584
gene_4617	cleavage polyadenylation factor subunit RNA14	NC_001145.3	392755	394788	+	2034	54.793533763939884	62.122607980274736	57.143460185486006	47.18082023095049	97.13299484255928	92.41443556466979	58.019867309900214	78.90941687939319	0.44365045762819283
gene_4618	glutamate N-acetyltransferase	NC_001145.3	395054	396379	-	1326	256.3519196164056	292.34475113422485	291.34068320356937	276.5411428984935	342.5606382997129	355.9811873125335	280.0124513180666	325.02765617024664	0.2150714942711172
gene_4619	Rim9p	NC_001145.3	397077	397796	+	720	21.498851789323634	22.97406993306888	25.259773250157952	23.846663771681683	12.357887384549526	16.41186593537476	23.24423165751682	17.53880569720199	-0.4063222891663104
gene_4620	Aep1p	NC_001145.3	397903	399459	+	1557	39.50155118747402	37.67531057317654	41.08426344853277	58.484385963579356	72.41722007346023	71.3134650763308	39.420375069727775	67.4050237044568	0.7739145799141247
gene_4621	Kar5p	NC_001145.3	399702	401216	+	1515	11.988270621531754	11.929330042253584	9.52092511716435	14.773463553036178	17.053884590678347	14.067313658892653	11.146175260316562	15.298220600869058	0.4568149840655995
gene_4622	Sov1p	NC_001145.3	401541	404237	+	2697	16.759060438218025	15.33308338135854	16.27725022448903	21.940598003819634	59.317859445837726	53.9247023590885	16.123131348021865	45.061053269581954	1.4827489828778198
gene_4623	Ubx4p	NC_001145.3	404323	405573	-	1251	52.79334348265564	51.78807131195383	57.14937535138689	64.4570665154397	81.56205673802688	85.38077873522346	53.91026338199878	77.13330066289669	0.5167938628214513
gene_4624	Avo2p	NC_001145.3	406304	407584	+	1281	19.8172085814468	18.890986465911435	22.357030995859738	29.918029154836503	35.09640017212065	36.340560285472684	20.355075347739323	33.784996537476616	0.7309940745193803
gene_4625	Nat4p	NC_001145.3	407709	408566	+	858	10.58405011166702	11.246048218984765	12.913122568202281	9.290907962992865	5.437470449201792	3.516828414723163	11.581073632951357	6.081735608972607	-0.9292141257044313
gene_4626	Mot3p	NC_001145.3	409154	410626	+	1473	72.57942306717486	56.56435412350971	59.889735580120266	69.9372623853801	87.74100043030164	84.99002002247644	63.01117092360161	80.88942761271939	0.3603435101519993
